species,Order,Family,source,specimens barcoded,specimens,public BINs,verified by,status,BOLD taxid
Amphilochoides boecki,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,BOLD,3,3,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=683960 ,
Amphilochoides boeckii,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,WORMS,,,,WORMS,gap,
Amphilochoides serratipes,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,WORMS,,,,WORMS,gap,
Amphilochopsis hamatus,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,BOLD,2,2,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=706966 ,
Amphilochus manudens,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,BOLD:WORMS,18,24,2,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=455782 ,
Amphilochus planierensis,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,WORMS,,,,,gap,
Amphilochus tenuimanus,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,BOLD:WORMS,4,8,1,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=597873 ,
Apolochus neapolitanus,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,BOLD,2,4,1,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=747307 ,
Gitana abyssicola,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,BOLD:WORMS,2,3,1,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=706986 ,
Gitana dominica,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,BOLD,0,5,0,,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=753995 ,
Gitana longicarpus,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,WORMS,,,,,gap,
Gitana rostrata,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,WORMS,,,,,gap,
Gitana sarsi,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,BOLD:WORMS,10,11,1,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=469356 ,
Gitanopsis arctica,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,BOLD:WORMS,0,4,0,,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=512574 ,
Gitanopsis bispinosa,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,BOLD:WORMS,4,15,0,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=597872 ,
Gitanopsis inermis,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,WORMS,,,,WORMS,gap,
Paramphilochoides intermedius,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,WORMS,,,,WORMS,gap,
Paramphilochoides odontonyx,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,BOLD:WORMS,0,1,0,WORMS,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=683985 ,
Amphitantulus harpiniacheres,Arthropoda,Tantulocarida,,Cumoniscidae,WORMS,,,,,gap,
Boreotantulus kunzi,Arthropoda,Tantulocarida,,Cumoniscidae,WORMS,,,,,gap,
Cumoniscus kruppi,Arthropoda,Tantulocarida,,Cumoniscidae,WORMS,,,,,gap,
Dicrotrichura tricincta,Arthropoda,Tantulocarida,,Cumoniscidae,WORMS,,,,,gap,
Tantulacus hoegi,Arthropoda,Tantulocarida,,Cumoniscidae,WORMS,,,,,gap,
Amphitetranychus savankoae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Amphitetranychus viennensis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,19,68,1,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=247398 ,
Aplonobia histricina,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Aplonobia karadagi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia aetnensis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia agioriticus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia artemisiae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia attica,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia berlesei,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,0,3,0,FE,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=164394 ,
Bryobia borealis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia calida,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia caricae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia cavalloroi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia centaureae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia cerasi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia confusa,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia convolvulus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Bryobia cooremani,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia cyclamenae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia dekocki,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia dianthi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia dikmenensis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia emmanoueli,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia giannitsensis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia glacialis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Bryobia graminum,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Bryobia gushariensis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia kakuliana,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Bryobia kissophila,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,0,26,0,,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=164395 ,
Bryobia lagodechiana,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Bryobia macedonica,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia macrotibialis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Bryobia marcandrei,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia meteoritica,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia oblonga,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia pandayi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia parietariae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia pelerentesi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia perinsignis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia piliensis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia platani,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia praetiosa,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE:iNat,1,6,0,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=164396 ,
Bryobia provincialis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia pyrenaica,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia querci,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia ribis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia rubrioculus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,1,8,0,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=164388 ,
Bryobia rugosa,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia sarothamni,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,0,3,0,,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=164380 ,
Bryobia siliquae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia strombolii,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia tadjikistanica,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia tiliae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia ulicis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia ulmophila,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia urticae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia vandaelei,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia vaneyndhoveni,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia vasiljevi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia watersi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Bryobia ylikiensis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Eotetranychus aceri,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Eotetranychus aurantii,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Eotetranychus carpini,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Eotetranychus colurnae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Eotetranychus coryli,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Eotetranychus fagi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Eotetranychus fraxini,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Eotetranychus jungiae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Eotetranychus muscicola,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Eotetranychus populi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Eotetranychus pruni,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,1,1,0,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=965425 ,
Eotetranychus prunicola,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Eotetranychus rubiphilus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Eotetranychus talisiae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Eotetranychus tiliarium,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,1,1,0,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=965427 ,
Eotetranychus uncatus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Eotetranychus vesci,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Eurytetranychus admes,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Eurytetranychus furcisetus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Eurytetranychus latus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Eurytetranychus piceus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Neopetrobia samgoriensis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Neotetranychus rubi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Neotetranychus rubicola,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Oligonychus aceris,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,4,6,1,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=92733 ,
Oligonychus bicolor,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Oligonychus brevipilosus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Oligonychus brevipodus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Oligonychus buschi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Oligonychus ilicis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,2,2,0,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=666568 ,
Oligonychus karamatus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,1,1,0,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=666565 ,
Oligonychus lagodechii,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Oligonychus laricis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Oligonychus longiclavatus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Oligonychus nuptialis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Oligonychus perditus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,1,1,0,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=492758 ,
Oligonychus piceae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Oligonychus picei,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Oligonychus pini,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Oligonychus platani,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Oligonychus primulae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Oligonychus pritchardi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Oligonychus stenoperitrematus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Oligonychus subnudus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Oligonychus ununguis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,2,2,1,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=666569 ,
Panonychus caricae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Panonychus citri,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,BOLD:FE,15,61,1,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=168814 ,
Panonychus ulmi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,247,254,2,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=174066 ,
Petrobia apicalis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Petrobia donnalucatensis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Petrobia harti,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,0,9,0,,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=164383 ,
Petrobia latens,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Petrobia lupini,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Petrobia tunisiae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,0,2,0,,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=164384 ,
Petrobia zachvatkini,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Platytetranychus gibbosus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Pseudobryobia longisetis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Pseudobryobia nikitensis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Schizonobia bundi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Schizonobia oudemansi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Schizonobia sycophanta,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Schizotetranychus asparagi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Schizotetranychus brachypodii,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Schizotetranychus celarius,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,4,11,2,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=492760 ,
Schizotetranychus echinulatus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Schizotetranychus euphorbiae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Schizotetranychus garmani,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Schizotetranychus graminicola,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Schizotetranychus jachontovi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Schizotetranychus parasemus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Schizotetranychus schizopus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Schizotetranychus spireafolia,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Schizotetranychus tbilisiensis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Taurobia insueta,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Tetranychus canadensis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Tetranychus evansi,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,BOLD:FE,142,169,2,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=492761 ,
Tetranychus frater,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Tetranychus kanzawai,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,89,112,2,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=29340 ,
Tetranychus lintearius,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Tetranychus ludeni,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,BOLD:FE,65,73,1,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=666624 ,
Tetranychus mcdanieli,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,9,9,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=781042 ,
Tetranychus similis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Tetranychus sinhai,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Tetranychus tumidellus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,7,7,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=1150981 ,
Tetranychus turkestani,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,BOLD:FE,20,40,4,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=31976 ,
Tetranychus urticae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,BOLD:FE,443,652,10,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=29339 ,
Tetranychus yusti,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Tetranycopsis horridus,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Tetranycopsis hystriciformis,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,FE,gap,
Tetranycopsis matikashviliae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Tetranycopsis spiraeae,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,FE,,,,,gap,
Amphithoe rubricata,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,BOLD,2,2,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=714399 ,
Amphitholina cuniculus,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,BOLD:WORMS,2,2,0,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=753811 ,
Ampithoe fastidiosa,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,WORMS,,,,,gap,
Ampithoe ferox,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,WORMS,,,,WORMS,gap,
Ampithoe gammaroides,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,BOLD,0,3,0,ITIS,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=267153 ,
Ampithoe helleri,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,BOLD,30,36,1,ITIS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=387621 ,
Ampithoe pomboi,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,WORMS,,,,WORMS,gap,
Ampithoe ramondi,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,BOLD:WORMS,20,23,3,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=739799 ,
Ampithoe riedli,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,BOLD:WORMS,5,6,1,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=739800 ,
Ampithoe rubricata,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,BOLD:WORMS,37,41,2,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=142549 ,
Ampithoe valida,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,WORMS,,,,WORMS,gap,
Biancolina algicola,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,WORMS,,,,,gap,
Cymadusa crassicornis,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,WORMS,,,,WORMS,gap,
Cymadusa filosa,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,WORMS,,,,,gap,
Sunamphitoe pelagica,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,BOLD:WORMS,1,7,0,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=894408 ,
Amphithopsis depressa,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,,gap,
Amphithopsis longicaudata,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,BOLD:WORMS,2,4,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=597956 ,
Apherusa alacris,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,,gap,
Apherusa bispinosa,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,BOLD:WORMS,10,18,1,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=347151 ,
Apherusa chiereghinii,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,,gap,
Apherusa cirrus,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,BOLD:WORMS,0,1,0,WORMS,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=265366 ,
Apherusa clevei,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,,gap,
Apherusa corbeli,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,,gap,
Apherusa glacialis,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,BOLD:WORMS,11,13,5,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=88684 ,
Apherusa henneguyi,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,,gap,
Apherusa jurinei,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,BOLD:WORMS,20,27,1,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=212376 ,
Apherusa mediterranea,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,,gap,
Apherusa ovalipes,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,BOLD:WORMS,0,1,0,,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=708816 ,
Apherusa ruffoi,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,,gap,
Apherusa sarsi,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,BOLD,1,3,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=512565 ,
Apherusa sarsii,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,BOLD:WORMS,1,1,0,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=766880 ,
Apherusa tridentata,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,WORMS,gap,
Apherusa vexatrix,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,,gap,
Bouvierella carcinophila,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,WORMS,gap,
Calliopius laeviusculus,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,BOLD:WORMS,105,109,3,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=111732 ,
Cleippides bicuspis,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,,gap,
Cleippides quadricuspis,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,BOLD:WORMS,6,6,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=88690 ,
Cleippides tricuspis,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,WORMS,gap,
Halirages fulvocinctus,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,BOLD,9,10,2,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=142563 ,
Halirages mixtus,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,,gap,
Halirages nilssoni,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,WORMS,,,,,gap,
