species,Phylum,Class,Order,Family,source,specimens barcoded,specimens,public BINs,verified by,status,BOLD taxid,BOLD taxid,BOLD taxid,BOLD taxid,BOLD taxid
Hypochalcia orbipunctella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,,gap,
Hypochalcia propinquella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,7,7,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=350209">link 350209</a>,
Hypochalcia subrubiginella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Hypotia colchicalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Hypotia concatenalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,,gap,
Hypotia corticalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=897876">link 897876</a>,
Hypotia infulalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,4,4,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=897875">link 897875</a>,
Hypotia leucographalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Hypotia massilialis,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Hypotia mavromoustakisi,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Hypotia miegi,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,,gap,
Hypotia muscosalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,4,5,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=981292">link 981292</a>,
Hypotia myalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Hypotia numidalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,3,4,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=480524">link 480524</a>,
Hypotia pectinalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Hypotia syrtalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Hypsopygia almanalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Hypsopygia costalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF:iNat,78,85,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=16043">link 16043</a>,
Hypsopygia fulvocilialis,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,2,2,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=787052">link 787052</a>,
Hypsopygia glaucinalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF:iNat,77,87,6,FD,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=209645">link 209645</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=183160">link 183160</a>,
Hypsopygia incarnatalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Hypsopygia nostralis,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,15,18,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=651694">link 651694</a>,
Hypsopygia rubidalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,19,19,3,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=343560">link 343560</a>,
Hypsotropa gallohispanicella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Hypsotropa ichorella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Hypsotropa limbella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,9,9,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=466764">link 466764</a>,
Hypsotropa roesostrigella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD,1,2,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=939795">link 939795</a>,
Hypsotropa unipunctella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,3,3,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=998831">link 998831</a>,
Hypsotropa vasquezi,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD,0,1,0,,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=981264">link 981264</a>,
Hypsotropa vazquezi,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Hypsotropa vulneratella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,5,5,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=466762">link 466762</a>,
Isauria dilucidella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,10,12,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=381360">link 381360</a>,
Jerichoa mediterranella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Keradere argyrophanes,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FD,gap,
Keradere lepidella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,2,2,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=466795">link 466795</a>,
Keradere noctivaga,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Keradere tengstroemiella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Klimeschiola philetella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Lambaesia pistrinariella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Lamoria anella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF:iNat,59,70,4,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=383061">link 383061</a>,
Lamoria jordanis,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,0,2,0,,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=383065">link 383065</a>,
Lamoria melanophlebia,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,,gap,
Lamoria ruficostella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,6,7,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=466780">link 466780</a>,
Lamoria zelleri,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF:iNat,40,42,2,FD,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=776679">link 776679</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=344511">link 344511</a>,
Laodamia cristinae,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:LF,1,2,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=737016">link 737016</a>,
Laodamia faecella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,38,45,4,FD,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=363365">link 363365</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=82835">link 82835</a>,
Laristania nevadensis,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FD,gap,
Lepidogma tamaricalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,2,2,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=737051">link 737051</a>,
Loryma egregialis,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,4,4,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=466781">link 466781</a>,
Lymphia chalybella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=1155715">link 1155715</a>,
Macaronesiana loxogramma,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,2,2,0,FD,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=766061">link 766061</a>,
Macaronesiana lundbladi,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Maradana fuscolimbalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Maradana vidualis,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FD,gap,
Megasis rippertella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,5,5,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=324110">link 324110</a>,
Melathrix coenulentella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,0,2,0,FD,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=388662">link 388662</a>,
Melathrix cornutella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Merulempista amoenella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Merulempista azrouella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Merulempista cingillella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,8,9,1,FD,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=261768">link 261768</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=466770">link 466770</a>,
Merulempista jucundella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FD,gap,
Merulempista ragonoti,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Merulempista rubicundella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD,0,2,0,,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=748893">link 748893</a>,
Merulempista saharae,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Merulempista turturella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=1139855">link 1139855</a>,
Metallosticha argyrogrammos,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Metallostichodes bicolorella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Metallostichodes nigrocyanella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,6,6,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=466785">link 466785</a>,
Michaeliodes friesei,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,,gap,
Mussidia fiorii,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,5,5,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=644374">link 644374</a>,
Myelois circumvoluta,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF:iNat,33,36,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=197793">link 197793</a>,
Myelois cribratella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Myelois cribrella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD,2,2,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=920441">link 920441</a>,
Myelois fuscicostella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,4,4,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=350205">link 350205</a>,
Myelois multiforella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FD,gap,
Myelois ossicolor,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,,gap,
Myelois pluripunctella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,,gap,
Myrlaea albistrigata,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Myrlaea insignella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,22,22,1,FD,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=388663">link 388663</a>,
Neopempelia hieroglyphella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,1,1,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=350198">link 350198</a>,
Neopristocerella deltagrammella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Nephopterix angustella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF:iNat,36,38,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=197959">link 197959</a>,
Nephopterix subangustella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Niethammeriodes diremptella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Niethammeriodes ustella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Nyctegretis aenigmella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,,gap,
Nyctegretis lineana,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF:iNat,26,31,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=209664">link 209664</a>,
Nyctegretis ruminella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,0,1,0,,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=981291">link 981291</a>,
Nyctegretis triangulella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,10,10,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=787049">link 787049</a>,
Oedilepia polygraphella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Oncocera amoenella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE,5,5,0,FD,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=350215">link 350215</a>,
Oncocera semirubella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF:iNat,75,84,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=209653">link 209653</a>,
Ortholepis betulae,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF:iNat,44,49,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=209649">link 209649</a>,
Ortholepis vacciniella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,5,6,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=286088">link 286088</a>,
Orthophygia glaucinalis,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD,0,1,0,,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=359200">link 359200</a>,
Oxybia transversella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,14,16,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=466789">link 466789</a>,
Paramaxillaria amatrix,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Paramaxillaria meretrix,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Pararotruda nesiotica,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Pempelia albariella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,4,4,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=350214">link 350214</a>,
Pempelia albicostella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE,,,,,gap,
Pempelia alpigenella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,8,8,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=350212">link 350212</a>,
Pempelia brephiella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,0,1,0,FE,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=981253">link 981253</a>,
Pempelia compositella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,16,17,2,FD,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=988751">link 988751</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=261756">link 261756</a>,
Pempelia coremetella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Pempelia genistella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,4,4,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=197805">link 197805</a>,
Pempelia johannella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Pempelia lundbladi,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE,0,1,0,,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=737019">link 737019</a>,
Pempelia palumbella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF:iNat,37,40,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=197801">link 197801</a>,
Pempelia zelicella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Pempeliella alibotuschella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Pempeliella ardosiella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,0,5,0,FE,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=641406">link 641406</a>,
Pempeliella aurorella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Pempeliella bayassensis,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,6,6,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=737021">link 737021</a>,
Pempeliella boeticella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FD,gap,
Pempeliella bulgarica,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:LF,3,3,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=766062">link 766062</a>,
Pempeliella canariella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Pempeliella macedoniella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Pempeliella matilella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,,gap,
Pempeliella ornatella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF:iNat,33,36,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=246642">link 246642</a>,
Pempeliella sororculella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Pempeliella sororiella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,12,17,2,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=748764">link 748764</a>,
Pempeliopteryx cirtensis,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FD,gap,
Pempeliopteryx cleopatrella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Peoria cremoricosta,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Peoria incarnata,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FD,gap,
Peoria palaearctella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FD,gap,
Peoria pectinellum,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Peoria semirosella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,2,2,0,FD,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=466766">link 466766</a>,
Peoria translucidella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Phycita acericola,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Phycita ardekanella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD,0,1,0,,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=748766">link 748766</a>,
Phycita asselbergsi,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD,1,1,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=979351">link 979351</a>,
Phycita coronatella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=466777">link 466777</a>,
Phycita cryptica,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Phycita diaphana,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,8,8,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=466776">link 466776</a>,
Phycita meliella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,4,4,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=647046">link 647046</a>,
Phycita metzneri,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,5,5,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=466773">link 466773</a>,
Phycita nephodeella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,,gap,
Phycita pedisignella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,,gap,
Phycita poteriella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,2,2,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=466778">link 466778</a>,
Phycita roborella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF:iNat,89,94,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=197804">link 197804</a>,
Phycita strigata,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,2,2,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=766060">link 766060</a>,
Phycita torrenti,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,2,2,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=748767">link 748767</a>,
Phycitodes albatella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,57,62,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=183526">link 183526</a>,
Phycitodes bentinckella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FD,gap,
Phycitodes binaevella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF:iNat,42,51,3,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=197861">link 197861</a>,
Phycitodes biviella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD,0,1,0,,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=985608">link 985608</a>,
Phycitodes gallicella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,,gap,
Phycitodes inquinatella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,7,8,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=324137">link 324137</a>,
Phycitodes lacteella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,10,16,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=286043">link 286043</a>,
Phycitodes maritima,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,21,23,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=197881">link 197881</a>,
Phycitodes saxicola,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,54,58,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=246650">link 246650</a>,
Phycitodes subcretacella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Pima aureliae,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD,2,5,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=737018">link 737018</a>,
Pima boisduvaliella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,21,23,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=344513">link 344513</a>,
Pima leucoloma,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FD,gap,
Pima tricolorella,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
Plodia interpunctella,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF:iNat,124,136,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=9739">link 9739</a>,
Pogonotrophus allotriella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,0,1,0,FD,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=381356">link 381356</a>,
Polopeustis altensis,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,9,12,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=179124">link 179124</a>,
Polyocha strigosa,Arthropoda,Insecta,Lepidoptera,Pyralidae,BOLD:FE:LF,0,2,0,FD,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=981256">link 981256</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=981200">link 981200</a>,
Polyocha venosa,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FE,gap,
Polyochodes stipella,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,,gap,
Pristocerella schawerdae,Arthropoda,Insecta,Lepidoptera,Pyralidae,FE:LF,,,,FD,gap,
Propeacrobasis notarioi,Arthropoda,Insecta,Lepidoptera,Pyralidae,LF,,,,,gap,
